rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
137;77724aec97eee87d;5b2ab6f43d9bee59;ee5a48f57d345fcd;2019-02-16T12:02:03.000Z;24-uursopvang voor vreemdelingen in Amsterdam;27.0;10;10;/NOS###/NOS###/NOS/status/1096741492905963520###https://t.co/ODXg8XZwpr###https://t.co/ODXg8XZwpr;vreemdelingen;2024-10-09 11_22_54.140846;0.005453871097416;0.000031363993912;0.000074777599366;0.000154694615048;0.000294371944619;0.001940978807397;0.000514934305102;5. Is neutral.
138;08e1df721ca0220b;5b2ab6f43d9bee59;ee5a48f57d345fcd;2019-05-13T18:30:03.000Z;27 vreemdelingen ontdekt in vrachtwagens Hoek van Holland;11.0;4;2;/NOS###/NOS###/NOS/status/1128004492715274240###https://t.co/uW3GVTE15K###https://t.co/uW3GVTE15K;vreemdelingen;2024-10-09 11_22_54.140846;0.109163396060467;0.001459132065065;0.000654101022519;0.002298235194758;0.002280917717144;0.180062338709831;0.011094675399363;5. Is neutral.
139;cad36e92c76b033e;5b2ab6f43d9bee59;ee5a48f57d345fcd;2019-08-07T16:22:15.000Z;Marechaussee haalt 21 vreemdelingen uit koelwagen in Hoek van Holland https://nos.nl/l/2296684;13.0;7;4;/NOS###/NOS###/NOS/status/1159137688261447682###https://t.co/eoXJyYi84p;vreemdelingen;2024-10-09 11_22_54.140846;0.004504131618887;0.000005834462627;0.000000843251200;0.000172075160663;0.000034520326153;0.016739632934332;0.000543140864465;5. Is neutral.
140;6c747c6ff2318167;5b2ab6f43d9bee59;ee5a48f57d345fcd;2015-04-02T13:39:03.000Z;Nederland kan sinds eind vorig jaar geen Marokkaanse vreemdelingen meer uitzetten: http://nos.nl/l/2028233;9.0;16;4;/NOS###/NOS###/NOS/status/583624686887694336###http://t.co/ngGv5reuC5;vreemdelingen;2024-10-09 11_22_54.140846;0.014377212151885;0.000185722150491;0.000021781692340;0.000007371981155;0.000045629294618;0.002452498301864;0.000176993882633;5. Is neutral.
141;5399799eb27fea9a;72b593427bbd4bda;d69260367b8fe766;2024-09-28T09:15:23.000Z;"""Vreemdelingen krijgen (net als bij Frontex..) een vliegticket, 200 euro op Schiphol + 615 euro eerste levensbehoeften + 2.000 euro pp voor woning, medisch of opleiding.""""
Tickets EU om in te komen 35 euro. 
#asielcrisis #EU";;;;459;vreemdelingen;2024-10-09 11_22_54.140846;0.001799007644877;0.000001631298232;0.000031685278373;0.000018357031877;0.000004740504664;0.000536128412932;0.000105244245788;1. Against immigration, migrants, foreigners, refugees, or Muslims.
142;00841f84756d85b7;9fe121aceaaa1450;098e90a22fad3a2f;2024-09-29T08:50:00.000Z;De Nederlandse overheid heeft de regeling voor de vertrekbonus van ongewenste vreemdelingen aangepast. Alleenstaande vreemdelingen die vrijwillig het land verlaten, kunnen rekenen op een hogere financiële tegemoetkoming dan voorheen.;28.0;9;21;1,3K;vreemdelingen;2024-10-09 11_22_54.140846;0.001619476941414;0.000083958162577;0.001056748675182;0.000003278193390;0.000007337157513;0.008269786834717;0.000367118016584;5. Is neutral.
143;eada2e42490676c6;9fe121aceaaa1450;098e90a22fad3a2f;2024-09-26T07:00:00.000Z;"""Niet de terroristische aanslag onder de Erasmusbrug was een nare daad. Nee. Politici die het mogelijk maken dat vreemdelingen en hun nazaten hier moord en islam zaaien, plegen nare daden.""

Lees nu meer!";1.0;34;96;1,1K;vreemdelingen;2024-10-09 11_22_54.140846;0.363567650318146;0.000031579726055;0.000013349629626;0.000189012891497;0.000045932589273;0.246075972914696;0.001594883739017;1. Against immigration, migrants, foreigners, refugees, or Muslims.
144;91d303d5f794d9c9;7408ed77edc23c02;330dea4584a42f90;2024-09-16T11:58:47.000Z;"Meer vreemdelingen, uitkeringstrekkers, boetes, belastingen en criminaliteit Met Mo. 

Burgemeester Ridouani (Vooruit) openhartig over zijn jeugdjaren in Leuven: “Als we destijds naar Brussel waren verhuisd, was ik nu iemand helemaal anders”";8.0;11;78;1,4K;vreemdelingen;2024-10-09 11_22_54.140846;0.020959695801139;0.000066194712417;0.002244860166684;0.000252143188845;0.001776763470843;0.005335946567356;0.000697060546372;1. Against immigration, migrants, foreigners, refugees, or Muslims.
145;72bd831ea17cce54;d10fc9ef9c1688f5;4158ee2eaf95a0f7;2024-09-28T20:09:20.000Z;"""Rousseau haalt fors uit naar N-VA."" Begrijpelijk. Als het op 'vreemdelingen' aankomt, staat hij rechts van Vlaams Belang.";42.0;96;988;25K;vreemdelingen;2024-10-09 11_22_54.140846;0.012237136252224;0.000017304822904;0.000380263722036;0.000041900311771;0.000081516991486;0.002374831587076;0.000025458997698;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
146;9d873983ef6a7ab1;8d742e21c7e294be;40132973183f59fc;2024-09-29T10:50:57.000Z;Misschien is beter om politieke tegenstanders te bemoedigen in plaats van te bekritiseren. Een poging, beste PVV'ers. Wees niet zo ongerust over asielzoekers. De meeste asielzoekers willen gewoon hier werken en een vredig leven. Probeer anderen, vreemdelingen, te vertrouwen!;2.0;;5;120;vreemdelingen;2024-10-09 11_22_54.140846;0.021792044863105;0.000023634675017;0.000017224014300;0.000039416114305;0.000018796308723;0.002947569126263;0.000008911342775;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
147;15d78e7bde7af7c2;7cf099bca2b56817;6451a302f207a8a4;2024-09-11T04:50:15.000Z;Ik zou de bussen die Orban stuurt in beslag nemen en inzetten in ons openbaar vervoer.  De illegale vreemdelingen kunnen met de trein terug naar Hongarije.  Duurt wat langer en zien ze meer.;1.0;;5;449;vreemdelingen;2024-10-09 11_22_54.140846;0.463648349046707;0.011942132376134;0.000117886826047;0.000374032504624;0.000128019659314;0.544470608234406;0.003827704349533;1. Against immigration, migrants, foreigners, refugees, or Muslims.
148;4691e9bc033a8a60;7cf099bca2b56817;6451a302f207a8a4;2024-09-12T05:45:58.000Z;Er komt een Vlaamse overheidspremie voor de aankoop van geautomatiseerde honden en katten van het MIT om illegale vreemdelingen te detecteren.  Op het moment dat ze hun tanden erin zetten hangen ze eraan!  Dan zetten we hen op de bus naar Hongarije!;;1;5;185;vreemdelingen;2024-10-09 11_22_54.140846;0.641362190246582;0.014402776956558;0.000024375927751;0.000109529879410;0.000049698985094;0.789130449295044;0.050505183637142;1. Against immigration, migrants, foreigners, refugees, or Muslims.
149;738e5da978794479;5b2ab6f43d9bee59;ee5a48f57d345fcd;2017-03-29T14:30:47.000Z;Negen vreemdelingen tussen de spitskool in vrachtwagen http://nos.nl/l/2165581;2.0;2;;/NOS###/NOS###/NOS/status/847093685888147458###https://t.co/FjOeb8QSH0;vreemdelingen;2024-10-09 11_22_54.140846;0.034369401633739;0.000098902972240;0.000117041490739;0.000376551033696;0.000293487246381;0.023800659924746;0.001549163134769;5. Is neutral.
150;4287b696d563685e;5b2ab6f43d9bee59;ee5a48f57d345fcd;2014-04-01T16:51:19.000Z;De Wet Arbeid Vreemdelingen is van invloed op de kwaliteit van Aziatische restaurants, zeggen de eigenaren. http://nos.nl/artikel/630730-de-chinees-wil-zelf-koken.html…;4.0;2;3;/NOS###/NOS###/NOS/status/451039114000084992###http://t.co/1qHuzY94Do;vreemdelingen;2024-10-09 11_22_54.140846;0.001727994065732;0.000065025189542;0.001038313959725;0.000154378401930;0.000082199541794;0.003858157200739;0.002463910495862;5. Is neutral.
151;ff7fd60fda8b7cc7;0810bb70585ffe08;b3ceffaf0724ff67;2024-10-02T16:25:54.000Z;"""Met stopzetten Landelijke Vreemdelingen Voorziening zakt Rotterdam door morele ondergrens""";;;;11;vreemdelingen;2024-10-09 11_22_54.140846;0.158843412995338;0.001254235976376;0.001630537211895;0.000300538988085;0.000300583691569;0.034944728016853;0.000185365832294;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
152;bca116e0b4b21b20;e39879b47f81d5e8;b2520aa0c58b477f;2022-08-25T07:56:05.000Z;Ik lees dat ‘rechts beleid’ en Nederlands ‘racisme’ oorzaken zijn van de crisis in Ter Apel. Nooit is de oorzaak: ‘Mensensmokkelaars brengen dankzij de open grenzen veel te veel kansloze vreemdelingen naar Europa en in het bijzonder naar Nederland’. #terapel;334.0;1,1K;4,7K;/wierdduk###/wierdduk###/wierdduk/status/1562710390550568961###/hashtag/terapel?src=hashtag_click;vreemdelingen;2024-10-09 11_22_54.140846;0.211571693420410;0.000007542814728;0.000192592953681;0.000004519765298;0.000002223087904;0.005691347178072;0.000223224938963;1. Against immigration, migrants, foreigners, refugees, or Muslims.
153;7bfdb762f8c46fab;05c9285d581fd23e;6bd395f24c7aeda9;2024-09-25T15:12:34.000Z;WOENSDAG LIVE: Vanaf 17.15 uur tweeminutendebat Vreemdelingen- en asielbeleid, te zien op televisie (kanaal 83) en online https://npo.nl/start/live?channel=NPO+Politiek+en+Nieuws…;;5;2;3K;vreemdelingen;2024-10-09 11_22_54.140846;0.002858464606106;0.000003299769787;0.000022380198061;0.000011616589290;0.000108422456833;0.007874869741499;0.000140309304697;5. Is neutral.
154;22d5e297cdb9184c;3e2d4ce402f98875;70fc29d31d629790;2024-09-18T14:00:08.000Z;"Criminelen vreemdelingen komen ons land binnen en ik heb ontdekt dat criminele vreemdelingen ook Nederlander kunnen worden. 
En om dit betoog werd hij uitgemaakt voor racist en belachelijk gemaakt door ⁦@erikvmuiswinkel⁩ 

Toen al? Ja toen al
…";;1;4;36;vreemdelingen;2024-10-09 11_22_54.140846;0.184399619698524;0.000034078526369;0.000005643507393;0.000029562306736;0.000005471582426;0.007484119385481;0.000027807709557;1. Against immigration, migrants, foreigners, refugees, or Muslims.
155;e6e313b8d7d65172;28e3227adba52a17;39bfabb944d02a12;2024-09-18T08:42:34.000Z;Vreemdelingen zijn de schuld van alles. En anders is het Europa. En links. Sowieso de ander. #Kwaadaardigkabinet;;2;4;429;vreemdelingen;2024-10-09 11_22_54.140846;0.799522757530212;0.000140302741784;0.000057511522755;0.000021796113288;0.000000979415972;0.037091515958309;0.000017898433725;1. Against immigration, migrants, foreigners, refugees, or Muslims.
156;72edae783c7d90bf;5b2ab6f43d9bee59;ee5a48f57d345fcd;2019-06-23T11:55:09.000Z;Marechaussee vindt 18 vreemdelingen in vrachtwagen Rotterdam;16.0;23;26;/NOS###/NOS###/NOS/status/1142763018402574336###https://t.co/W1jAnC3GXO###https://t.co/W1jAnC3GXO;vreemdelingen;2024-10-09 11_22_54.140846;0.138427540659904;0.000164954370121;0.000028122878575;0.002797299996018;0.000489999598358;0.079050973057747;0.003055740147829;5. Is neutral.
157;9bb5400860fad9c3;0485b20e616cccba;8049bca76192860c;2024-10-06T19:42:00.000Z;Yesilgoz: als ik heel eerlijk ben en dat ben ik niet vaak moet ik wel toegeven dat ik een moslim- Arabieren- en vreemdelingen hatende domme gans ben. Een filosemiet ben ik eigenlijk ook al niet want ik zit in een kabinet met echte antisemieten.;1.0;3;2;358;vreemdelingen;2024-10-09 11_22_54.140846;0.724594533443451;0.000000965105414;0.000198781301151;0.000073567760410;0.000004075826837;0.002498853253201;0.000010670609299;1. Against immigration, migrants, foreigners, refugees, or Muslims.
158;a437dd1676bb3b2b;ac3526a15ba26d7e;e4916340ec1f316f;2024-09-29T15:12:06.000Z;"Troy Hawkes thingie op Youtube is dat hij zeer goed gekleed en met een prachtig Brits accent vreemdelingen complimenten geeft. Ik heb veel van hem geleerd. Makes me happy.

THE DUTCH!!";1.0;;1;361;vreemdelingen;2024-10-09 11_22_54.140846;0.001750155817717;0.000011948450265;0.000004256201009;0.001451959717087;0.000015723611796;0.000404528342187;0.000031217179639;5. Is neutral.
159;7676a5b906ee67f2;2aba5dd8596b2dc0;81fb013fd8a52694;2024-09-28T18:23:40.000Z;Priske oprotten en neem gelijk een zooi van dit vreemdelingen legioen mee #necFEY;1.0;;3;497;vreemdelingen;2024-10-09 11_22_54.140846;0.618648409843445;0.211730405688286;0.000036371689930;0.013202205300331;0.000108840227767;0.817748486995697;0.003456991165876;1. Against immigration, migrants, foreigners, refugees, or Muslims.
160;7dd8710b04afb5d7;114c0ac0f65611c9;3ee2396091755a11;2024-09-21T16:21:15.000Z;"Waarom de PVDA en Jos D'Haese een verbijsterende 24% halen in Antwerpen?

Omdat Joske en zijn vriendjes met tolken van deur tot deur gaan en de onaangepaste vreemdelingen daar nog meer geld en voordelen beloven";19.0;57;233;3,6K;vreemdelingen;2024-10-09 11_22_54.140846;0.131616279482841;0.000136120419484;0.000062204533606;0.000209418532904;0.000206243828870;0.011572376824915;0.000847225834150;1. Against immigration, migrants, foreigners, refugees, or Muslims.
161;553d6e49b200f7ad;eb69c589c74367b5;9b01649f60134931;2024-10-03T23:55:47.000Z;"Het is schokkend dat volksvertegenwoordigers het eigen volk verraden door vreemdelingen voorrang te geven en hen hun rechten en culturele gebruiken te ontnemen. 
Ze bestendigen maatschappelijke problemen en onderdrukken kritiek, waarbij critici rechtsvervolging riskeren.";;;15;445;vreemdelingen;2024-10-09 11_22_54.140846;0.054434161633253;0.000046332748752;0.000043683186959;0.000278075516690;0.000038366215449;0.023646509274840;0.000298453727737;1. Against immigration, migrants, foreigners, refugees, or Muslims.
162;91dcb9e37186cd25;eb69c589c74367b5;9b01649f60134931;2024-10-06T11:43:26.000Z;"Ik denk niet dat dit ooit zal stoppen. 
Sinds de jaren '80 geven mensen aan geen vreemdelingen meer  te willen, maar hoe meer ze zich verzetten, hoe meer vreemdelingen ze krijgen. 
Op een zogenaamde democratische' manier komen we hier niet meer uit.
Dit gaat uit de hand lopen!";3.0;;5;183;vreemdelingen;2024-10-09 11_22_54.140846;0.058474712073803;0.000012792682355;0.000036169756640;0.000151984902914;0.000065659580287;0.056713897734880;0.000663377984892;1. Against immigration, migrants, foreigners, refugees, or Muslims.
163;b466ec2db7e5516b;21c3ead692487993;94116ec47b3b9c8b;2024-10-04T06:48:52.000Z;Ik snap echt niet dat er ophef is over die borden met inspirerende teksten bij AZCs. Bij de buren hadden ze eerder bij opvangplekken voor ongewenste vreemdelingen kunstig versierd smeedwerk met opbeurende boodschappen.  Zoals dat hard werken goed voor je is.;4.0;2;28;712;vreemdelingen;2024-10-09 11_22_54.140846;0.059786666184664;0.000002056832500;0.000129983964143;0.000001365616299;0.000000492117579;0.002986359177157;0.000064315187046;5. Is neutral.
164;b645dbb976772a26;eb69c589c74367b5;9b01649f60134931;2024-10-04T00:36:12.000Z;Of je het nu wilt of niet, BDW heeft aangegeven dat Belgen hun bed moeten delen met vreemdelingen. Volgens hem is dit de enige uitweg om de maatschappelijke problemen op te lossen.;;;2;84;vreemdelingen;2024-10-09 11_22_54.140846;0.018180247396231;0.000025215584174;0.001255674520507;0.001007517217658;0.000253035221249;0.020624440163374;0.000509429839440;1. Against immigration, migrants, foreigners, refugees, or Muslims.
165;13952e15fbb6483c;f8172f049cf26bba;2f0f9fc769281523;2024-10-01T10:04:36.000Z;Voor mij is niet zozeer de vraag of NVA de VLD-behandeling gaat krijgen, maar wanneer. Het begint toch al bij velen te dagen dat voor NVA 'vreemdelingen niet écht welkom' belangrijker is dan economische vrijheid, maar we zijn nog niet op het punt vd veralgemeende vitriole haat.;5.0;2;18;2,5K;vreemdelingen;2024-10-09 11_22_54.140846;0.009023974649608;0.000047911966249;0.000053450126870;0.000006973100881;0.000004215739409;0.022413568571210;0.000772721134126;1. Against immigration, migrants, foreigners, refugees, or Muslims.
166;6e88108ad04fb00a;fdc602b5921edd5e;72996499aac1b366;2024-10-02T12:38:06.000Z;Dacht waarschijnlijk dat OV fiets stond voor Ongewenste Vreemdelingen fiets. Dus ja, dan neem je die mee.;6.0;2;132;6,7K;vreemdelingen;2024-10-09 11_22_54.140846;0.132639542222023;0.000002461533995;0.000078673183452;0.000063310042606;0.000037751800846;0.028310433030128;0.000255506776739;1. Against immigration, migrants, foreigners, refugees, or Muslims.
1;70ac3504d6cf90d2;2658f96e60fa5608;a58d71e210cab070;2024-10-09T10:30:03.000Z;Sorry Eigen Volk...alle luxe hotels, cruiseschepen, en andere opvangplekken zitten al vol  met gelukszoekers en andere ongewenste vreemdelingen;1.0;6;5;154;vreemdelingen;2024-10-14 10_10_42.370165;0.318138748407364;0.000022225167413;0.000019002478439;0.000075791132986;0.000003938818281;0.000770676822867;0.000072264061600;1. Against immigration, migrants, foreigners, refugees, or Muslims.
2;01be7644754e72f9;2658f96e60fa5608;a58d71e210cab070;2024-10-10T07:26:24.000Z;"Nee, laat senioren lekker zelf beslissen hoe en waar ze willen wonen. Ook als datvin hun grote eensgezinswoning zou zijn, waar ze jarenlang hard voor gewerkt hebben.

Hok die vreemdelingen maar op in dit soort piepkleine huisjes, die moeten hun woonplek immers nog verdienen.";5.0;25;50;525;vreemdelingen;2024-10-14 10_10_42.370165;0.097745835781097;0.000032721516618;0.000257204490481;0.000097767326224;0.000031270006730;0.069896481931209;0.000205235133762;1. Against immigration, migrants, foreigners, refugees, or Muslims.
3;e1b7549e1d7a3ab5;b8d370cec0e76827;6eca6f528cb92b33;2024-10-07T21:25:45.000Z;"Multicultureel = multicrimineel.

 Tijd voor remigratie van criminele vreemdelingen, illegalen en afgewezen asielzoekers.

 Tijd om Vlaanderen weer van ons te maken.

 Minder immigratie is meer veiligheid voor onze mensen.

 Geef daarom zondag uw stem aan het @vlbelang!";1.0;;3;147;vreemdelingen;2024-10-14 10_10_42.370165;0.511738002300262;0.006710953544825;0.000023324426365;0.000002161985776;0.000003993587143;0.127525284886360;0.000116386530863;1. Against immigration, migrants, foreigners, refugees, or Muslims.
4;b7152189e393973e;40f596a1d5fa4b49;3f4658d8e58118ec;2024-10-09T06:27:08.000Z;Minister Faber brengt vluchtelingen in extreme materiële armoede’ die hun ‘menselijke waardigheid’ aantast. Zij moet namens de staat vreemdelingen voorzien in de meest essentiële levensbehoeften – bed, bad en brood, dus.;2.0;4;9;352;vreemdelingen;2024-10-14 10_10_42.370165;0.014682303182781;0.000005206050901;0.000027282905648;0.000081307458458;0.000019419032469;0.080429203808308;0.002860305598006;2. In support of immigration, migrants, foreigners, refugees, or Muslims.
